date,case,hospital,icu,death,name,sex,agegroup
2021-09-19,236,68,11,5,Shetland,male,45-64
2021-09-19,216,43,10,2,Shetland,male,65-74
2021-09-19,235,93,15,2,Shetland,male,75-84
2021-09-19,296,74,14,4,Shetland,male,85+
2021-09-19,145,36,8,2,Tayside,female,0
2021-09-19,369,66,11,3,Tayside,female,1-14
2021-09-19,443,90,18,3,Tayside,female,15-44
2021-09-19,329,60,14,5,Tayside,female,45-64
2021-09-19,339,73,4,3,Tayside,female,65-74
2021-09-19,237,65,13,4,Tayside,female,75-84
2021-09-19,228,31,13,3,Tayside,female,85+
2021-09-19,237,135,13,6,Tayside,male,0
2021-09-19,348,124,8,2,Tayside,male,1-14
2021-09-19,337,66,9,3,Tayside,male,15-44
2021-09-19,304,113,9,2,Tayside,male,45-64
2021-09-19,237,98,11,5,Tayside,male,65-74
2021-09-19,471,77,5,2,Tayside,male,75-84
2021-09-19,393,83,11,2,Tayside,male,85+
2021-09-19,150,81,10,4,Western Isles,female,0
2021-09-19,237,110,12,0,Western Isles,female,1-14
2021-09-19,205,73,14,5,Western Isles,female,15-44
2021-09-19,176,81,8,1,Western Isles,female,45-64
2021-09-19,261,8,11,2,Western Isles,female,65-74
2021-09-19,391,86,15,2,Western Isles,female,75-84
2021-09-19,383,66,10,7,Western Isles,female,85+
2021-09-19,170,117,12,4,Western Isles,male,0
2021-09-19,230,82,9,2,Western Isles,male,1-14
2021-09-19,253,121,9,7,Western Isles,male,15-44
2021-09-19,379,78,14,2,Western Isles,male,45-64
2021-09-19,274,51,21,2,Western Isles,male,65-74
2021-09-19,66,23,5,4,Western Isles,male,75-84
2021-09-19,140,53,8,1,Western Isles,male,85+
2021-09-20,444,1,7,3,Ayrshire and Arran,female,0
2021-09-20,148,57,11,4,Ayrshire and Arran,female,1-14
2021-09-20,484,93,17,1,Ayrshire and Arran,female,15-44
2021-09-20,335,83,15,3,Ayrshire and Arran,female,45-64
2021-09-20,208,128,5,8,Ayrshire and Arran,female,65-74
2021-09-20,68,68,16,1,Ayrshire and Arran,female,75-84
2021-09-20,299,116,13,5,Ayrshire and Arran,female,85+
2021-09-20,107,74,10,3,Ayrshire and Arran,male,0
2021-09-20,262,80,11,3,Ayrshire and Arran,male,1-14
2021-09-20,359,95,9,2,Ayrshire and Arran,male,15-44
2021-09-20,227,50,16,2,Ayrshire and Arran,male,45-64
2021-09-20,210,38,5,1,Ayrshire and Arran,male,65-74
2021-09-20,426,84,9,3,Ayrshire and Arran,male,75-84
2021-09-20,245,88,9,1,Ayrshire and Arran,male,85+
2021-09-20,446,70,19,2,Borders,female,0
2021-09-20,190,38,24,2,Borders,female,1-14
2021-09-20,229,67,10,1,Borders,female,15-44
2021-09-20,225,95,15,4,Borders,female,45-64
2021-09-20,290,73,22,3,Borders,female,65-74
2021-09-20,248,70,13,3,Borders,female,75-84
2021-09-20,209,33,20,3,Borders,female,85+
2021-09-20,160,59,12,2,Borders,male,0
2021-09-20,238,78,8,2,Borders,male,1-14
2021-09-20,329,22,13,3,Borders,male,15-44
2021-09-20,425,76,9,1,Borders,male,45-64
2021-09-20,390,91,5,6,Borders,male,65-74
2021-09-20,256,52,12,2,Borders,male,75-84
2021-09-20,550,29,9,2,Borders,male,85+
2021-09-20,390,98,5,3,Dumfries and Galloway,female,0
2021-09-20,396,48,3,2,Dumfries and Galloway,female,1-14
2021-09-20,76,68,13,3,Dumfries and Galloway,female,15-44
2021-09-20,523,62,9,2,Dumfries and Galloway,female,45-64
2021-09-20,427,24,14,4,Dumfries and Galloway,female,65-74
2021-09-20,389,83,15,2,Dumfries and Galloway,female,75-84
2021-09-20,403,79,7,4,Dumfries and Galloway,female,85+
2021-09-20,434,50,13,1,Dumfries and Galloway,male,0
2021-09-20,408,98,7,3,Dumfries and Galloway,male,1-14
2021-09-20,200,62,13,5,Dumfries and Galloway,male,15-44
2021-09-20,109,72,8,3,Dumfries and Galloway,male,45-64
2021-09-20,435,75,7,2,Dumfries and Galloway,male,65-74
2021-09-20,80,116,9,5,Dumfries and Galloway,male,75-84
2021-09-20,313,33,17,2,Dumfries and Galloway,male,85+
2021-09-20,0,58,15,3,Fife,female,0
2021-09-20,251,65,17,5,Fife,female,1-14
2021-09-20,332,90,10,2,Fife,female,15-44
2021-09-20,84,71,17,3,Fife,female,45-64
2021-09-20,368,58,15,6,Fife,female,65-74
2021-09-20,215,76,11,3,Fife,female,75-84
2021-09-20,160,55,6,3,Fife,female,85+
2021-09-20,220,11,11,5,Fife,male,0
2021-09-20,346,60,16,3,Fife,male,1-14
2021-09-20,382,128,13,2,Fife,male,15-44
2021-09-20,267,89,6,4,Fife,male,45-64
2021-09-20,267,51,15,3,Fife,male,65-74
2021-09-20,349,42,6,3,Fife,male,75-84
2021-09-20,93,72,19,4,Fife,male,85+
2021-09-20,424,78,9,6,Forth Valley,female,0
2021-09-20,210,52,13,3,Forth Valley,female,1-14
2021-09-20,310,73,11,2,Forth Valley,female,15-44
2021-09-20,526,76,8,4,Forth Valley,female,45-64
2021-09-20,368,35,13,4,Forth Valley,female,65-74
2021-09-20,340,65,9,2,Forth Valley,female,75-84
2021-09-20,278,58,11,2,Forth Valley,female,85+
2021-09-20,361,3,9,3,Forth Valley,male,0
2021-09-20,292,53,18,2,Forth Valley,male,1-14
2021-09-20,92,79,3,4,Forth Valley,male,15-44
2021-09-20,290,76,11,2,Forth Valley,male,45-64
2021-09-20,361,52,3,2,Forth Valley,male,65-74
2021-09-20,140,101,18,2,Forth Valley,male,75-84
2021-09-20,380,64,15,4,Forth Valley,male,85+
2021-09-20,48,48,13,3,Grampian,female,0
2021-09-20,333,113,12,3,Grampian,female,1-14
2021-09-20,0,50,11,2,Grampian,female,15-44
2021-09-20,405,51,6,6,Grampian,female,45-64
2021-09-20,419,49,4,2,Grampian,female,65-74
2021-09-20,313,112,8,4,Grampian,female,75-84
2021-09-20,149,79,10,2,Grampian,female,85+
2021-09-20,347,116,7,4,Grampian,male,0
2021-09-20,72,86,14,3,Grampian,male,1-14
2021-09-20,323,53,8,3,Grampian,male,15-44
2021-09-20,494,71,8,3,Grampian,male,45-64
2021-09-20,566,84,6,3,Grampian,male,65-74
2021-09-20,577,68,12,2,Grampian,male,75-84
2021-09-20,475,66,14,2,Grampian,male,85+
2021-09-20,379,36,10,2,Greater Glasgow and Clyde,female,0
2021-09-20,393,44,3,4,Greater Glasgow and Clyde,female,1-14
2021-09-20,365,70,10,5,Greater Glasgow and Clyde,female,15-44
2021-09-20,295,53,9,3,Greater Glasgow and Clyde,female,45-64
2021-09-20,145,66,12,3,Greater Glasgow and Clyde,female,65-74
2021-09-20,215,30,5,1,Greater Glasgow and Clyde,female,75-84
2021-09-20,328,55,13,2,Greater Glasgow and Clyde,female,85+
2021-09-20,109,80,13,3,Greater Glasgow and Clyde,male,0
2021-09-20,237,77,8,4,Greater Glasgow and Clyde,male,1-14
2021-09-20,275,95,4,4,Greater Glasgow and Clyde,male,15-44
2021-09-20,302,79,15,2,Greater Glasgow and Clyde,male,45-64
2021-09-20,366,82,16,3,Greater Glasgow and Clyde,male,65-74
2021-09-20,285,21,14,4,Greater Glasgow and Clyde,male,75-84
2021-09-20,346,21,17,3,Greater Glasgow and Clyde,male,85+
2021-09-20,246,72,14,1,Highland,female,0
2021-09-20,271,69,19,2,Highland,female,1-14
2021-09-20,264,73,4,3,Highland,female,15-44
2021-09-20,332,82,6,3,Highland,female,45-64
2021-09-20,241,48,7,2,Highland,female,65-74
2021-09-20,115,40,14,1,Highland,female,75-84
2021-09-20,145,84,8,4,Highland,female,85+
2021-09-20,360,68,10,1,Highland,male,0
2021-09-20,94,96,15,4,Highland,male,1-14
2021-09-20,175,53,21,3,Highland,male,15-44
2021-09-20,379,20,15,2,Highland,male,45-64
2021-09-20,110,83,11,1,Highland,male,65-74
2021-09-20,279,68,7,5,Highland,male,75-84
2021-09-20,286,54,12,4,Highland,male,85+
2021-09-20,370,68,19,1,Lanarkshire,female,0
2021-09-20,541,80,8,2,Lanarkshire,female,1-14
2021-09-20,167,54,10,4,Lanarkshire,female,15-44
2021-09-20,325,58,23,3,Lanarkshire,female,45-64
2021-09-20,319,91,15,4,Lanarkshire,female,65-74
2021-09-20,133,45,8,2,Lanarkshire,female,75-84
2021-09-20,240,34,5,4,Lanarkshire,female,85+
2021-09-20,172,92,5,3,Lanarkshire,male,0
2021-09-20,354,60,8,4,Lanarkshire,male,1-14
2021-09-20,178,104,4,3,Lanarkshire,male,15-44
2021-09-20,266,15,11,4,Lanarkshire,male,45-64
2021-09-20,320,56,6,3,Lanarkshire,male,65-74
2021-09-20,287,94,15,4,Lanarkshire,male,75-84
2021-09-20,307,87,24,3,Lanarkshire,male,85+
2021-09-20,296,37,3,1,Lothian,female,0
2021-09-20,461,60,13,3,Lothian,female,1-14
2021-09-20,203,23,17,4,Lothian,female,15-44
2021-09-20,104,95,17,3,Lothian,female,45-64
2021-09-20,309,77,14,1,Lothian,female,65-74
2021-09-20,411,31,17,1,Lothian,female,75-84
2021-09-20,339,72,12,1,Lothian,female,85+
2021-09-20,309,49,20,2,Lothian,male,0
2021-09-20,486,53,6,4,Lothian,male,1-14
2021-09-20,128,71,7,3,Lothian,male,15-44
2021-09-20,108,66,7,2,Lothian,male,45-64
2021-09-20,123,60,20,2,Lothian,male,65-74
2021-09-20,245,91,14,3,Lothian,male,75-84
2021-09-20,273,73,15,3,Lothian,male,85+
2021-09-20,404,32,13,4,Orkney,female,0
2021-09-20,339,67,6,6,Orkney,female,1-14
2021-09-20,178,81,13,4,Orkney,female,15-44
2021-09-20,219,27,9,4,Orkney,female,45-64
2021-09-20,315,37,10,4,Orkney,female,65-74
2021-09-20,314,47,12,1,Orkney,female,75-84
2021-09-20,250,42,10,4,Orkney,female,85+
2021-09-20,442,70,12,0,Orkney,male,0
2021-09-20,446,73,17,4,Orkney,male,1-14
2021-09-20,233,71,15,3,Orkney,male,15-44
2021-09-20,243,80,10,3,Orkney,male,45-64
2021-09-20,452,66,14,1,Orkney,male,65-74
2021-09-20,181,39,12,2,Orkney,male,75-84
2021-09-20,292,82,10,2,Orkney,male,85+
2021-09-20,347,31,15,1,Shetland,female,0
2021-09-20,339,61,12,2,Shetland,female,1-14
2021-09-20,263,68,12,5,Shetland,female,15-44
2021-09-20,551,86,14,3,Shetland,female,45-64
2021-09-20,307,46,5,4,Shetland,female,65-74
2021-09-20,392,7,9,4,Shetland,female,75-84
2021-09-20,353,38,15,3,Shetland,female,85+
2021-09-20,434,7,9,1,Shetland,male,0
2021-09-20,201,68,5,4,Shetland,male,1-14
2021-09-20,206,72,13,3,Shetland,male,15-44
2021-09-20,326,50,14,3,Shetland,male,45-64
2021-09-20,321,21,10,4,Shetland,male,65-74
2021-09-20,287,34,19,2,Shetland,male,75-84
2021-09-20,238,91,10,4,Shetland,male,85+
2021-09-20,240,59,12,3,Tayside,female,0
2021-09-20,247,89,11,2,Tayside,female,1-14
2021-09-20,383,54,24,2,Tayside,female,15-44
2021-09-20,126,48,8,3,Tayside,female,45-64
2021-09-20,354,84,5,3,Tayside,female,65-74
2021-09-20,182,68,13,3,Tayside,female,75-84
2021-09-20,215,22,10,4,Tayside,female,85+
2021-09-20,314,106,14,5,Tayside,male,0
2021-09-20,237,107,13,2,Tayside,male,1-14
2021-09-20,430,29,14,2,Tayside,male,15-44
2021-09-20,62,69,15,3,Tayside,male,45-64
2021-09-20,318,45,7,2,Tayside,male,65-74
2021-09-20,212,58,14,1,Tayside,male,75-84
2021-09-20,368,80,11,4,Tayside,male,85+
2021-09-20,42,80,7,2,Western Isles,female,0
2021-09-20,155,98,12,2,Western Isles,female,1-14
2021-09-20,299,83,9,3,Western Isles,female,15-44
2021-09-20,245,94,11,0,Western Isles,female,45-64
2021-09-20,254,58,8,2,Western Isles,female,65-74
2021-09-20,285,97,9,4,Western Isles,female,75-84
2021-09-20,386,54,16,3,Western Isles,female,85+
2021-09-20,349,98,6,3,Western Isles,male,0
2021-09-20,295,68,14,3,Western Isles,male,1-14
2021-09-20,469,96,15,3,Western Isles,male,15-44
2021-09-20,299,88,12,3,Western Isles,male,45-64
2021-09-20,172,62,15,2,Western Isles,male,65-74
2021-09-20,100,36,5,2,Western Isles,male,75-84
2021-09-20,363,29,2,2,Western Isles,male,85+
2021-09-21,306,7,12,3,Ayrshire and Arran,female,0
2021-09-21,265,33,9,2,Ayrshire and Arran,female,1-14
2021-09-21,160,52,16,3,Ayrshire and Arran,female,15-44
2021-09-21,375,58,13,3,Ayrshire and Arran,female,45-64
2021-09-21,324,126,7,4,Ayrshire and Arran,female,65-74
2021-09-21,319,27,13,2,Ayrshire and Arran,female,75-84
2021-09-21,220,114,22,4,Ayrshire and Arran,female,85+
2021-09-21,352,19,7,1,Ayrshire and Arran,male,0
2021-09-21,186,47,10,0,Ayrshire and Arran,male,1-14
2021-09-21,161,66,5,3,Ayrshire and Arran,male,15-44
2021-09-21,221,70,16,2,Ayrshire and Arran,male,45-64
2021-09-21,344,75,0,4,Ayrshire and Arran,male,65-74
2021-09-21,281,110,10,2,Ayrshire and Arran,male,75-84
2021-09-21,332,54,11,2,Ayrshire and Arran,male,85+
2021-09-21,564,51,18,2,Borders,female,0
2021-09-21,167,26,16,2,Borders,female,1-14
2021-09-21,381,23,9,1,Borders,female,15-44
2021-09-21,352,43,11,1,Borders,female,45-64
2021-09-21,249,121,17,5,Borders,female,65-74
2021-09-21,316,53,13,4,Borders,female,75-84
2021-09-21,150,68,10,4,Borders,female,85+
2021-09-21,190,65,16,3,Borders,male,0
2021-09-21,236,113,8,4,Borders,male,1-14
2021-09-21,208,46,7,4,Borders,male,15-44
2021-09-21,444,56,7,2,Borders,male,45-64
2021-09-21,356,52,8,1,Borders,male,65-74
2021-09-21,293,50,14,0,Borders,male,75-84
2021-09-21,293,74,3,3,Borders,male,85+
2021-09-21,508,51,11,3,Dumfries and Galloway,female,0
2021-09-21,129,52,9,4,Dumfries and Galloway,female,1-14
2021-09-21,206,67,7,3,Dumfries and Galloway,female,15-44
2021-09-21,357,57,11,2,Dumfries and Galloway,female,45-64
2021-09-21,316,59,11,5,Dumfries and Galloway,female,65-74
2021-09-21,19,107,14,3,Dumfries and Galloway,female,75-84
2021-09-21,338,112,7,2,Dumfries and Galloway,female,85+
2021-09-21,171,50,6,2,Dumfries and Galloway,male,0
2021-09-21,367,104,2,3,Dumfries and Galloway,male,1-14
2021-09-21,118,67,10,5,Dumfries and Galloway,male,15-44
2021-09-21,236,99,11,3,Dumfries and Galloway,male,45-64
2021-09-21,240,35,9,2,Dumfries and Galloway,male,65-74
2021-09-21,278,117,0,3,Dumfries and Galloway,male,75-84
2021-09-21,206,43,19,2,Dumfries and Galloway,male,85+
2021-09-21,105,67,11,4,Fife,female,0
2021-09-21,362,91,9,3,Fife,female,1-14
2021-09-21,168,123,12,2,Fife,female,15-44
2021-09-21,280,129,15,2,Fife,female,45-64
2021-09-21,337,54,17,3,Fife,female,65-74
2021-09-21,229,77,12,4,Fife,female,75-84
2021-09-21,242,68,8,2,Fife,female,85+
2021-09-21,292,68,11,2,Fife,male,0
2021-09-21,289,98,12,2,Fife,male,1-14
2021-09-21,359,116,9,4,Fife,male,15-44
2021-09-21,249,52,9,3,Fife,male,45-64
2021-09-21,255,32,7,3,Fife,male,65-74
2021-09-21,245,49,15,3,Fife,male,75-84
2021-09-21,115,74,12,2,Fife,male,85+
2021-09-21,400,111,6,3,Forth Valley,female,0
2021-09-21,107,93,6,3,Forth Valley,female,1-14
2021-09-21,242,65,11,3,Forth Valley,female,15-44
2021-09-21,410,79,15,6,Forth Valley,female,45-64
2021-09-21,225,72,15,2,Forth Valley,female,65-74
2021-09-21,263,44,2,2,Forth Valley,female,75-84
2021-09-21,276,80,14,3,Forth Valley,female,85+
2021-09-21,358,45,10,3,Forth Valley,male,0
2021-09-21,346,15,12,1,Forth Valley,male,1-14
2021-09-21,262,91,6,3,Forth Valley,male,15-44
2021-09-21,257,100,18,2,Forth Valley,male,45-64
2021-09-21,452,78,7,4,Forth Valley,male,65-74
2021-09-21,303,62,21,3,Forth Valley,male,75-84
2021-09-21,386,60,9,3,Forth Valley,male,85+
2021-09-21,245,48,2,3,Grampian,female,0
2021-09-21,373,79,8,6,Grampian,female,1-14
2021-09-21,196,49,12,4,Grampian,female,15-44
2021-09-21,363,63,15,4,Grampian,female,45-64
2021-09-21,176,100,12,4,Grampian,female,65-74
2021-09-21,285,52,15,3,Grampian,female,75-84
2021-09-21,320,79,12,4,Grampian,female,85+
2021-09-21,256,85,11,2,Grampian,male,0
2021-09-21,295,93,14,3,Grampian,male,1-14
2021-09-21,156,20,8,3,Grampian,male,15-44
2021-09-21,340,74,10,4,Grampian,male,45-64
2021-09-21,638,85,15,5,Grampian,male,65-74
2021-09-21,169,60,7,3,Grampian,male,75-84
2021-09-21,363,81,4,3,Grampian,male,85+
2021-09-21,334,70,10,3,Greater Glasgow and Clyde,female,0
2021-09-21,230,98,11,5,Greater Glasgow and Clyde,female,1-14
2021-09-21,277,25,13,4,Greater Glasgow and Clyde,female,15-44
2021-09-21,272,93,14,3,Greater Glasgow and Clyde,female,45-64
2021-09-21,366,82,15,3,Greater Glasgow and Clyde,female,65-74
2021-09-21,243,60,15,4,Greater Glasgow and Clyde,female,75-84
2021-09-21,47,73,9,3,Greater Glasgow and Clyde,female,85+
2021-09-21,188,98,19,2,Greater Glasgow and Clyde,male,0
2021-09-21,357,57,11,2,Greater Glasgow and Clyde,male,1-14
2021-09-21,81,94,13,3,Greater Glasgow and Clyde,male,15-44
2021-09-21,284,79,14,2,Greater Glasgow and Clyde,male,45-64
2021-09-21,306,82,7,2,Greater Glasgow and Clyde,male,65-74
2021-09-21,240,69,10,2,Greater Glasgow and Clyde,male,75-84
2021-09-21,333,24,12,3,Greater Glasgow and Clyde,male,85+
2021-09-21,159,75,8,2,Highland,female,0
2021-09-21,169,50,19,4,Highland,female,1-14
2021-09-21,469,73,7,2,Highland,female,15-44
2021-09-21,387,83,11,4,Highland,female,45-64
2021-09-21,302,73,16,3,Highland,female,65-74
2021-09-21,188,33,11,4,Highland,female,75-84
2021-09-21,244,64,14,4,Highland,female,85+
2021-09-21,342,97,4,1,Highland,male,0
2021-09-21,113,125,8,4,Highland,male,1-14
2021-09-21,473,96,17,4,Highland,male,15-44
2021-09-21,390,38,8,2,Highland,male,45-64
2021-09-21,243,128,5,1,Highland,male,65-74
2021-09-21,343,36,12,1,Highland,male,75-84
2021-09-21,87,74,9,4,Highland,male,85+
2021-09-21,279,88,17,1,Lanarkshire,female,0
2021-09-21,449,93,11,2,Lanarkshire,female,1-14
2021-09-21,370,83,9,4,Lanarkshire,female,15-44
2021-09-21,251,127,16,2,Lanarkshire,female,45-64
2021-09-21,349,89,11,4,Lanarkshire,female,65-74
2021-09-21,331,58,10,3,Lanarkshire,female,75-84
2021-09-21,212,39,9,1,Lanarkshire,female,85+
2021-09-21,279,98,12,3,Lanarkshire,male,0
2021-09-21,150,36,5,5,Lanarkshire,male,1-14
2021-09-21,231,151,8,4,Lanarkshire,male,15-44
2021-09-21,470,44,10,4,Lanarkshire,male,45-64
2021-09-21,156,43,10,2,Lanarkshire,male,65-74
2021-09-21,143,56,6,2,Lanarkshire,male,75-84
2021-09-21,254,76,15,2,Lanarkshire,male,85+
2021-09-21,551,67,13,3,Lothian,female,0
2021-09-21,247,65,9,3,Lothian,female,1-14
2021-09-21,82,2,9,5,Lothian,female,15-44
2021-09-21,296,69,7,3,Lothian,female,45-64
2021-09-21,314,40,10,3,Lothian,female,65-74
2021-09-21,396,88,10,1,Lothian,female,75-84
2021-09-21,256,66,18,3,Lothian,female,85+
2021-09-21,332,26,15,4,Lothian,male,0
2021-09-21,436,85,11,2,Lothian,male,1-14
2021-09-21,209,37,10,5,Lothian,male,15-44
2021-09-21,225,37,14,2,Lothian,male,45-64
2021-09-21,277,101,23,2,Lothian,male,65-74
2021-09-21,211,94,18,3,Lothian,male,75-84
2021-09-21,262,68,13,3,Lothian,male,85+
2021-09-21,416,63,10,2,Orkney,female,0
2021-09-21,305,70,0,3,Orkney,female,1-14
2021-09-21,58,91,11,4,Orkney,female,15-44
2021-09-21,330,28,6,1,Orkney,female,45-64
2021-09-21,220,74,14,1,Orkney,female,65-74
2021-09-21,237,31,21,1,Orkney,female,75-84
2021-09-21,172,57,6,5,Orkney,female,85+
2021-09-21,308,90,10,1,Orkney,male,0
2021-09-21,278,98,14,3,Orkney,male,1-14
2021-09-21,217,51,10,5,Orkney,male,15-44
2021-09-21,310,74,7,2,Orkney,male,45-64
2021-09-21,202,84,1,3,Orkney,male,65-74
2021-09-21,302,69,12,2,Orkney,male,75-84
2021-09-21,353,110,15,3,Orkney,male,85+
2021-09-21,276,99,6,3,Shetland,female,0
2021-09-21,404,27,8,4,Shetland,female,1-14
2021-09-21,384,73,10,3,Shetland,female,15-44
2021-09-21,259,53,12,3,Shetland,female,45-64
2021-09-21,197,94,11,1,Shetland,female,65-74
2021-09-21,185,48,10,5,Shetland,female,75-84
2021-09-21,378,71,8,2,Shetland,female,85+
2021-09-21,456,59,8,3,Shetland,male,0
2021-09-21,284,72,11,3,Shetland,male,1-14
2021-09-21,237,55,16,5,Shetland,male,15-44
2021-09-21,402,36,13,4,Shetland,male,45-64
2021-09-21,343,43,15,4,Shetland,male,65-74
2021-09-21,368,73,15,3,Shetland,male,75-84
2021-09-21,500,59,16,1,Shetland,male,85+
2021-09-21,128,74,15,3,Tayside,female,0
2021-09-21,292,52,7,3,Tayside,female,1-14
2021-09-21,161,26,18,3,Tayside,female,15-44
2021-09-21,263,65,10,2,Tayside,female,45-64
2021-09-21,182,89,10,2,Tayside,female,65-74
2021-09-21,251,61,11,2,Tayside,female,75-84
2021-09-21,113,26,16,4,Tayside,female,85+
2021-09-21,341,97,5,4,Tayside,male,0
2021-09-21,309,74,6,4,Tayside,male,1-14
2021-09-21,486,47,7,3,Tayside,male,15-44
2021-09-21,119,95,4,2,Tayside,male,45-64
2021-09-21,217,88,9,4,Tayside,male,65-74
2021-09-21,359,65,7,3,Tayside,male,75-84
2021-09-21,356,74,10,4,Tayside,male,85+
2021-09-21,306,122,11,3,Western Isles,female,0
2021-09-21,198,105,6,2,Western Isles,female,1-14
2021-09-21,306,58,15,5,Western Isles,female,15-44
2021-09-21,355,45,10,3,Western Isles,female,45-64
2021-09-21,303,31,14,3,Western Isles,female,65-74
2021-09-21,178,87,16,2,Western Isles,female,75-84
2021-09-21,366,43,12,5,Western Isles,female,85+
2021-09-21,174,37,10,3,Western Isles,male,0
2021-09-21,352,62,12,4,Western Isles,male,1-14
2021-09-21,343,109,14,4,Western Isles,male,15-44
2021-09-21,373,73,13,4,Western Isles,male,45-64
2021-09-21,316,49,14,2,Western Isles,male,65-74
2021-09-21,247,73,6,1,Western Isles,male,75-84
2021-09-21,451,44,6,2,Western Isles,male,85+
2021-09-22,95,33,5,1,Ayrshire and Arran,female,0
2021-09-22,360,63,13,5,Ayrshire and Arran,female,1-14
2021-09-22,503,59,15,3,Ayrshire and Arran,female,15-44
2021-09-22,551,36,6,2,Ayrshire and Arran,female,45-64
2021-09-22,66,70,16,5,Ayrshire and Arran,female,65-74
2021-09-22,270,51,12,2,Ayrshire and Arran,female,75-84
2021-09-22,300,82,9,6,Ayrshire and Arran,female,85+
2021-09-22,220,86,9,0,Ayrshire and Arran,male,0
2021-09-22,415,68,7,0,Ayrshire and Arran,male,1-14
2021-09-22,413,65,9,4,Ayrshire and Arran,male,15-44
2021-09-22,283,94,10,2,Ayrshire and Arran,male,45-64
2021-09-22,404,61,7,2,Ayrshire and Arran,male,65-74
2021-09-22,237,64,5,2,Ayrshire and Arran,male,75-84
2021-09-22,270,43,13,2,Ayrshire and Arran,male,85+
2021-09-22,359,85,11,2,Borders,female,0
2021-09-22,250,64,14,2,Borders,female,1-14
2021-09-22,181,73,9,1,Borders,female,15-44
2021-09-22,185,70,8,1,Borders,female,45-64
2021-09-22,191,81,8,4,Borders,female,65-74
2021-09-22,292,71,7,4,Borders,female,75-84
2021-09-22,317,115,11,3,Borders,female,85+
2021-09-22,226,114,7,2,Borders,male,0
2021-09-22,177,80,5,3,Borders,male,1-14
2021-09-22,321,2,9,2,Borders,male,15-44
2021-09-22,196,55,4,3,Borders,male,45-64
2021-09-22,273,80,14,3,Borders,male,65-74
2021-09-22,417,86,11,4,Borders,male,75-84
2021-09-22,240,47,11,3,Borders,male,85+
2021-09-22,297,88,10,3,Dumfries and Galloway,female,0
2021-09-22,413,76,14,2,Dumfries and Galloway,female,1-14
2021-09-22,251,81,16,0,Dumfries and Galloway,female,15-44
2021-09-22,558,68,4,2,Dumfries and Galloway,female,45-64
2021-09-22,301,51,10,3,Dumfries and Galloway,female,65-74
2021-09-22,184,88,11,3,Dumfries and Galloway,female,75-84
2021-09-22,311,84,13,2,Dumfries and Galloway,female,85+
2021-09-22,236,81,11,2,Dumfries and Galloway,male,0
2021-09-22,358,113,3,3,Dumfries and Galloway,male,1-14
2021-09-22,283,108,6,2,Dumfries and Galloway,male,15-44
2021-09-22,231,107,0,3,Dumfries and Galloway,male,45-64
2021-09-22,190,74,6,3,Dumfries and Galloway,male,65-74
2021-09-22,362,89,7,3,Dumfries and Galloway,male,75-84
2021-09-22,117,73,12,3,Dumfries and Galloway,male,85+
2021-09-22,165,55,7,1,Fife,female,0
2021-09-22,333,28,9,4,Fife,female,1-14
2021-09-22,325,86,12,3,Fife,female,15-44
2021-09-22,264,113,13,3,Fife,female,45-64
